% Model:              6reg_allT_k_eps_result_new_kIn_epsIn_HOT_JET.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 4 2026, 17:54
% Dimension:          2
% Nodes:              84581
% Expressions:        1
% Description:        Surface
% r                       z                        Temperature
1.374999999999994E-4      0.01417978866319796      422.89948831161905
2.749999999999988E-4      0.014179788663197962     422.8994902544345
0.01058749999999999       0                        402.7980593061253
0.01072499999999999       0                        394.9315927546155
0.01058749999999999       1.0571355183384446E-4    402.17896519089317
0.010724999999999988      1.0571355183384446E-4    394.7366502515741
0.01058749999999999       2.1142710366768892E-4    401.7455335290741
0.010724999999999988      2.1142710366768892E-4    394.7986325353366
0                         0.014474113906405316     422.89948868072685
1.3749999999999938E-4     0.014474113906405316     422.8994893524284
2.7499999999999877E-4     0.014474113906405317     422.8994913019294
0                         0.014768439149612672     422.8994897254072
1.3749999999999936E-4     0.014768439149612672     422.89949039590687
2.749999999999987E-4      0.014768439149612672     422.89949235167506
0.010862499999999994      0                        385.62094252776274
0.011                     0                        375.74662626118715
0.010862499999999994      1.0571355183384446E-4    386.6115364253449
0.011                     1.0571355183384446E-4    378.02478234993254
0.010862499999999994      2.1142710366768892E-4    387.22491291985796
0.011                     2.1142710366768892E-4    378.73033881822147
0                         0.015070594295402334     422.8994907949837
1.3749999999999938E-4     0.015070594295402336     422.8994914680738
2.7499999999999877E-4     0.015070594295402334     422.8994934304296
0                         0.015372749441191998     422.8994918708929
1.374999999999994E-4      0.015372749441191998     422.8994925430368
2.749999999999988E-4      0.015372749441191998     422.89949451157753
0.011109922383415714      0                        368.0475865903458
0.011219844766831428      0                        361.16919523548574
0.011109922383415714      1.0571355183384446E-4    369.9734498155991
0.011219844766831428      1.0571355183384446E-4    361.96492576955984
0.011109922383415714      2.1142710366768892E-4    370.69507702193937
0.011219844766831428      2.1142710366768892E-4    362.3279841667031
0                         0.015682942787614722     422.89949296920446
1.374999999999994E-4      0.01568294278761472      422.89949364706376
2.749999999999988E-4      0.015682942787614722     422.8994956226995
0                         0.015993136134037442     422.8994940772107
1.374999999999994E-4      0.015993136134037442     422.89949475403483
