% Model:              turbulent flows.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 4 2026, 17:57
% Dimension:          2
% Nodes:              14641
% Expressions:        1
% Description:        Surface
% r                       z                        tds.DiT_c/1e-9[m^2/s]
0.026201476793248947      0.1435107376283847       521570.551361678
0.027879746835443038      0.14031746031746034      163110.85406225987
0.02957753164556963       0.1371428571428572       44370.940809241125
0.03129483122362869       0.1339869281045752       14142.376245802368
0.03303164556962024       0.1308496732026144       6658.709247462131
0.034787974683544304      0.12773109243697486      2602.3278751457838
0.03656381856540086       0.12463118580765638      291.10621690297467
0.03835917721518989       0.12154995331465922      32.1330033641106
0.040174050632911386      0.11848739495798322      3.591749674270398
0.0420084388185654        0.1154435107376284       0.28431415816384614
0.04386234177215191       0.11241830065359482      0.020868226484493192
0.04573575949367088       0.10941176470588238      9.732008314625628E-12
0.04762869198312238       0.10642390289449113      3.583635972743063E-30
0.04954113924050633       0.10345471521942114      1.9232870069006278E-5
0.05147310126582277       0.10050420168067227      8.484348434245053E-6
0.05342457805907172       0.09757236227824463      3.715455381105519E-5
0.055395569620253174      0.09465919701213821      1.0478215646696822E-4
0.0573860759493671        0.09176470588235296      1.4629788062667253E-4
0.059396097046413535      0.08888888888888888      1.4279504106668055E-4
0.061425632911392386      0.08603174603174601      9.344767393508355E-5
0.06347468354430384       0.08319327731092437      3.3913747038557884E-5
0.0655432489451477        0.08037348272642388      1.1662036845863367E-6
0.06763132911392407       0.0775723622782446       6.103217400747505E-9
0.06973892405063296       0.07478991596638654      1.2173373652798678E-7
0.07186603375527428       0.07202614379084969      1.129609588371558E-5
0.07401265822784812       0.06928104575163396      1.112307096030073E-4
0.07617879746835446       0.06655462184873949      7.324344783246565E-4
0.07836445147679326       0.06384687208216618      0.0014775752179640137
0.08056962025316457       0.061157796451914076     0.0028477037850206644
0.08279430379746835       0.05848739495798319      1.44769860430057E-4
0.08503850210970465       0.055835667600373486     1.2013846645788975E-5
0.08730221518987345       0.053202614379084946     7.407178009014E-4
0.0895854430379747        0.05058823529411765      0.010342851154211298
0.09188818565400847       0.04799253034547152      0.015570843409537072
0.09421044303797468       0.04541549953314658      0.015511133218097847
0.09655221518987343       0.04285714285714283      0.010194865576295831
0.09891350210970465       0.04031746031746031      0.0020772662022244285
0.10129430379746836       0.03779645191409897      0.002278759387971617
0.10369462025316455       0.0352941176470588       0.0025971724779127454
0.10611445147679328       0.03281045751633983      0.003946233379930432
0.10855379746835446       0.030345471521942103     0.015434306932724708
0.11101265822784807       0.02789915966386554      0.026220631778879025
0.11349103375527425       0.02547152194211017      0.004342451875224177
0.11598892405063294       0.023062558356676012     0.007777217999505233
0.11850632911392407       0.020672268907563008     0.0011407296066137992
0.12104324894514772       0.01830065359477123      0.011392965533973128
0.12359968354430383       0.015947712418300675     0.018576243350279853
0.1261756329113924        0.013613445378151233     0.003900710861347327
0.1287710970464135        0.011297852474323068     0
0.1313860759493671        0.009000933706816065     0.8760976226553878
0.1340205696202532        0.006722689075630237     238.81969240068327
0.13667457805907174       0.0044631185807656295    1302.6657851434397
9.935897435897432E-4      0.3105882352941177       849725.297620731
0.00148076923076923       0.3065359477124183       900555.2482883264
0.0019615384615384607     0.30250233426704026      979162.5390817017
0.0024358974358974356     0.2984873949579833       1066430.9363367322
0.0029038461538461536     0.2944911297852475       1155968.4522961185
0.003365384615384614      0.2905135387488329       1244797.2637133675
0.0038205128205128186     0.2865546218487395       1331269.9592846863
0.004269230769230767      0.28261437908496734      1414406.9988319108
0.004711538461538459      0.2786928104575163       1493605.09938909
0.005147435897435896      0.2747899159663866       1568493.3281633884
0.005576923076923075      0.27090569561157796      1638846.54699068
0.0059999999999999975     0.2670401493930906       1704531.179770322
0.006416666666666664      0.2631932773109244       1765501.5434654353
0.006826923076923074      0.2593650793650794       1821711.829037333
0.007230769230769227      0.2555555555555556       1873225.9526890728
0.007628205128205128      0.25176470588235295      1920011.9936113884
0.008019230769230765      0.24799253034547153      1962229.2648529203
0.008403846153846152      0.24423902894491134      1999843.7259998813
0.008782051282051279      0.24050420168067232      2032991.1833399069
0.009153846153846153      0.2367880485527544       2061794.2160218712
0.009519230769230766      0.2330905695611578       2086195.0830417345
0.009878205128205125      0.22941176470588234      2106578.417118849
0.01023076923076923       0.2257516339869281       2122607.7576374025
0.010576923076923072      0.22211017740429506      2134809.69961285
0.010916666666666665      0.21848739495798322      2143233.2509304727
0.011249999999999994      0.21488328664799253      2147362.531639725
0.011576923076923075      0.21129785247432312      2148427.426168072
0.011897435897435894      0.20773109243697482      2145515.6501197377
0.012211538461538461      0.20418300653594776      2138906.902486262
0.012519230769230763      0.20065359477124184      2129920.914786367
0.012820512820512815      0.19714285714285715      2115570.823663137
0.01311538461538461       0.1936507936507937       2099948.1436208286
0.01340384615384615       0.19017740429505137      2079953.2834097892
0.013685897435897432      0.1867226890756303       2056591.372672861
0.013961538461538456      0.18328664799253036      2030688.2122347523
0.014230769230769226      0.17986928104575167      2000921.6489433134
0.014493589743589736      0.17647058823529416      1969936.7884615338
0.014749999999999992      0.17309056956115784      1934624.225465253
0.015                     0.1697292250233427       1898967.6321805597
0.01654166666666666       0.1663865546218488       1948455.402998336
0.01810284810126583       0.16306255835667607      1901678.7809778014
0.019683544303797467      0.15975723622782448      1778461.8606291874
0.021283755274261615      0.15647058823529414      1581695.481382018
0.02290348101265823       0.153202614379085        1314130.6564067223
0.024542721518987332      0.149953314659197        979382.1486154087
0.026201476793248947      0.14672268907563027      590105.2486021488
0.027879746835443038      0.14351073762838468      220636.55449813837
0.029577531645569623      0.14031746031746034      49240.27504406604
0.031294831223628694      0.13714285714285718      15789.316236837589
0.03303164556962025       0.13398692810457521      7246.9942377513735
0.034787974683544304      0.1308496732026144       3742.3921346862053
0.03656381856540086       0.12773109243697478      418.92568337060413
0.03835917721518989       0.1246311858076564       45.3789255471213
0.0401740506329114        0.12154995331465922      4.88542162116403
0.0420084388185654        0.11848739495798322      0.5269091971288098
0.04386234177215192       0.1154435107376284       0.022275217147300307
0.0457357594936709        0.11241830065359482      3.944029003169789E-5
0.04762869198312236       0.10941176470588238      0
0.04954113924050633       0.10642390289449113      3.8280187441968865E-24
0.05147310126582279       0.10345471521942114      0
0.05342457805907174       0.10050420168067227      4.990482169175175E-5
0.05539556962025315       0.09757236227824462      1.0950067392252102E-4
0.0573860759493671        0.09465919701213821      1.3540289051433747E-4
0.05939609704641352       0.09176470588235294      1.2132549927396799E-4
0.061425632911392386      0.08888888888888889      7.13239473176977E-5
0.06347468354430384       0.08603174603174601      1.575368910426094E-5
0.06554324894514767       0.08319327731092435      1.7793554772510724E-6
0.06763132911392407       0.08037348272642389      1.063719177873436E-8
0.06973892405063292       0.0775723622782446       8.729563127021017E-8
0.07186603375527427       0.07478991596638655      6.135595015812666E-6
0.07401265822784811       0.07202614379084966      9.897333592788786E-5
0.07617879746835443       0.06928104575163399      5.626708036568817E-4
0.07836445147679326       0.06655462184873949      0.0013537423595072985
0.08056962025316455       0.0638468720821662       0.002417052750455928
0.08279430379746834       0.061157796451914076     8.852577054148237E-5
0.08503850210970465       0.05848739495798319      1.3789747919679136E-5
0.08730221518987342       0.055835667600373486     8.937493996130623E-4
0.08958544303797467       0.05320261437908496      0.010023794651485457
0.09188818565400846       0.05058823529411765      0.014815078281951208
0.09421044303797468       0.04799253034547153      0.014506528277416077
0.09655221518987345       0.04541549953314658      0.009285561805318705
0.09891350210970468       0.04285714285714283      0.0018482391548889292
0.10129430379746836       0.04031746031746031      0.0021434909584722136
0.10369462025316455       0.03779645191409897      0.0025139659645463035
0.10611445147679324       0.0352941176470588       0.0034360609260536508
0.10855379746835442       0.03281045751633983      0.015038681938660736
0.11101265822784814       0.030345471521942103     0.023603923414888033
0.11349103375527428       0.02789915966386554      0.0036403472478039084
0.11598892405063294       0.025471521942110182     0.00650363023461413
0.11850632911392406       0.023062558356676005     0.0015675835464419763
0.12104324894514765       0.020672268907563008     0.014343977644767202
0.12359968354430378       0.01830065359477123      0.0129074157746775
0.12617563291139242       0.01594771241830067      0.003760662265489494
0.1287710970464135        0.01361344537815123      6.291264872429715E-4
0.1313860759493671        0.011297852474323064     0
0.1340205696202532        0.009000933706816068     0.8897107614727752
0.13667457805907168       0.006722689075630237     242.59582801378082
0.13934810126582278       0.00446311858076563      1302.6570133793723
9.935897435897432E-4      0.3146591970121382       1024037.6408777927
0.0014807692307692308     0.31058823529411766      1051164.6364306547
0.0019615384615384607     0.3065359477124183       1116970.0192342955
0.002435897435897436      0.3025023342670402       1195600.9024362967
0.0029038461538461523     0.2984873949579833       1278211.642522462
0.003365384615384614      0.2944911297852475       1361167.101164457
0.0038205128205128186     0.2905135387488329       1442512.891763055
0.004269230769230769      0.28655462184873953      1521095.462533402
0.004711538461538459      0.2826143790849673       1596202.2562162944
0.005147435897435895      0.2786928104575163       1667380.919085142
0.005576923076923074      0.2747899159663866       1734351.001419702
0.005999999999999998      0.27090569561157796      1796943.7464958213
0.006416666666666664      0.2670401493930906       1855049.3427166657
0.006826923076923074      0.2631932773109244       1908656.0403691456
0.007230769230769227      0.2593650793650794       1957706.0176636602
0.007628205128205128      0.2555555555555556       2002299.614600624
0.008019230769230765      0.25176470588235295      2042361.8995130775
0.00840384615384615       0.24799253034547153      2078095.9864111736
0.008782051282051279      0.24423902894491134      2109447.685535239
0.009153846153846153      0.24050420168067232      2136517.8686405933
0.009519230769230766      0.23678804855275445      2159506.701191248
0.009878205128205128      0.2330905695611578       2178223.9530079216
0.010230769230769227      0.22941176470588234      2193228.0099609406
0.010576923076923072      0.2257516339869281       2203998.0320193092
0.010916666666666665      0.22211017740429506      2211082.4201683896
0.011249999999999994      0.21848739495798322      2214817.3180226185
0.011576923076923071      0.21488328664799253      2214126.519250122
0.011897435897435896      0.21129785247432312      2210736.238909829
0.01221153846153846       0.20773109243697482      2203653.2740602726
0.012519230769230763      0.20418300653594776      2192704.0179993124
0.012820512820512815      0.20065359477124184      2179869.3713940857
0.013115384615384607      0.19714285714285718      2161319.1986501343
0.013403846153846148      0.1936507936507937       2140872.441930817
0.01368589743589743       0.19017740429505142      2118343.4097441453
0.013961538461538463      0.18672268907563028      2091565.6848934253
0.014230769230769226      0.18328664799253036      2062671.7460031435
0.014493589743589741      0.17986928104575167      2029262.9917142028
0.014749999999999992      0.17647058823529416      1995004.3557133507
0.015                     0.17309056956115781      1956480.4219150695
0.01654166666666666       0.16972922502334276      2006723.1551193383
0.01810284810126583       0.1663865546218488       1961291.827233598
0.019683544303797467      0.16306255835667605      1839509.3205522508
0.021283755274261615      0.15975723622782448      1644880.2084578401
0.02290348101265823       0.15647058823529414      1380227.558921355
0.024542721518987336      0.153202614379085        1048933.6421221807
0.026201476793248937      0.14995331465919703      660558.4408467923
0.027879746835443038      0.1467226890756302       276289.56876602274
0.02957753164556963       0.1435107376283847       49221.15316377887
0.03129483122362869       0.14031746031746034      16213.122225625759
0.03303164556962025       0.13714285714285718      7399.911615265332
0.03478797468354432       0.13398692810457521      3992.2734464694586
0.03656381856540086       0.13084967320261437      524.224068768022
0.03835917721518988       0.1277310924369748       58.43570154532352
0.040174050632911386      0.12463118580765642      6.485760666902066
0.04200843881856541       0.12154995331465922      0.7716068313199828
0.04386234177215191       0.11848739495798322      0.012682854371107756
0.04573575949367088       0.1154435107376284       0
0.04762869198312239       0.11241830065359477      3.696262944447765E-26
0.04954113924050632       0.10941176470588238      3.023026797777742E-5
0.05147310126582279       0.10642390289449113      1.8934634989307346E-5
0.05342457805907172       0.10345471521942114      6.0347756194362794E-5
0.055395569620253174      0.10050420168067227      1.1058228544895082E-4
0.05738607594936708       0.09757236227824465      1.2216596317619893E-4
0.05939609704641352       0.0946591970121382       1.0052288698064435E-4
0.061425632911392386      0.09176470588235296      5.256105456697942E-5
0.06347468354430381       0.0888888888888889       6.898355092350249E-7
0.06554324894514767       0.08603174603174601      1.925411633810327E-6
0.06763132911392407       0.08319327731092435      3.1426849402481635E-12
0.06973892405063295       0.08037348272642386      8.286503735654175E-9
0.07186603375527428       0.07757236227824463      3.819506378367339E-6
0.07401265822784811       0.07478991596638654      7.756157013449715E-5
0.07617879746835444       0.07202614379084969      4.105628348468975E-4
0.07836445147679325       0.06928104575163396      0.0015098109737506898
0.08056962025316455       0.06655462184873949      0.002025676090208717
0.08279430379746835       0.0638468720821662       5.320112361158167E-5
0.08503850210970465       0.0611577964519141       1.0024809609971226E-5
0.08730221518987344       0.05848739495798319      0.0011173051758846583
0.0895854430379747        0.055835667600373486     0.009762314400879251
0.09188818565400846       0.05320261437908496      0.014063827782525523
0.09421044303797468       0.05058823529411765      0.0135526742095077
0.09655221518987345       0.04799253034547154      0.008432489218391848
0.09891350210970465       0.04541549953314658      0.0016237210060118757
0.10129430379746836       0.04285714285714283      0.0019898829376196222
0.10369462025316455       0.040317460317460314     0.0024340701738174713
0.10611445147679324       0.03779645191409897      0.002955940995991865
0.10855379746835442       0.0352941176470588       0.014561354251120782
0.1110126582278481        0.03281045751633983      0.020699475867664286
0.11349103375527428       0.030345471521942103     0.0034275266921728656
0.11598892405063294       0.02789915966386554      0.00544935933678257
0.11850632911392411       0.025471521942110182     0.0027605326798835613
0.12104324894514772       0.023062558356676012     0.015020853222191186
0.1235996835443038        0.020672268907563008     0.01262108148019581
0.12617563291139242       0.01830065359477123      0.0075378331111958215
0.1287710970464135        0.015947712418300678     0.0030722380037309927
0.1313860759493671        0.01361344537815123      0.0013331045649277516
0.13402056962025313       0.011297852474323064     0
0.13667457805907168       0.009000933706816068     0.9091814727580556
0.13934810126582284       0.006722689075630235     246.45063162757603
0.14204113924050635       0.004463118580765628     1302.6485282981002
9.935897435897432E-4      0.3187488328664799       1208514.9280137613
0.0014807692307692302     0.3146591970121382       1209254.6753956715
0.0019615384615384603     0.31058823529411766      1258985.405442029
0.0024358974358974356     0.3065359477124183       1327607.929365102
0.002903846153846153      0.30250233426704026      1402580.514616855
0.0033653846153846156     0.2984873949579833       1479172.342823449
0.0038205128205128186     0.29449112978524744      1555050.2252524514
0.004269230769230767      0.2905135387488329       1628832.8382266525
0.00471153846153846       0.28655462184873953      1699663.0226567306
0.005147435897435895      0.28261437908496734      1766998.0675702193
0.005576923076923074      0.2786928104575163       1830482.1660382636
0.0059999999999999975     0.2747899159663866       1889892.1996469763
0.006416666666666664      0.27090569561157796      1945101.36882054
0.006826923076923074      0.2670401493930906       1996004.8424419784
0.007230769230769227      0.2631932773109244       2042627.5516638923
0.007628205128205126      0.2593650793650794       2084883.4725262146
0.008019230769230765      0.2555555555555556       2122923.480006685
0.00840384615384615       0.25176470588235295      2156611.080680764
0.008782051282051279      0.24799253034547153      2186197.022179916
0.009153846153846153      0.24423902894491134      2211627.210755095
0.009519230769230768      0.24050420168067227      2232925.314073268
0.009878205128205128      0.23678804855275445      2250424.0299683884
0.01023076923076923       0.2330905695611578       2263736.13072984
0.010576923076923072      0.22941176470588234      2273658.4605335677
0.010916666666666665      0.2257516339869281       2279478.1524974527
0.011249999999999996      0.22211017740429506      2281641.801455525
0.011576923076923075      0.21848739495798322      2281022.0375258126
0.01189743589743589       0.21488328664799258      2275755.117856789
0.012211538461538461      0.21129785247432303      2268131.9151519015
0.012519230769230763      0.20773109243697482      2256828.2955833934
0.012820512820512815      0.20418300653594776      2242037.3069311213
0.01311538461538461       0.20065359477124184      2224489.043685105
0.013403846153846153      0.1971428571428572       2202631.5894760345
0.01368589743589743       0.19365079365079368      2179013.291005333
0.01396153846153846       0.19017740429505137      2153115.442719276
0.014230769230769226      0.18672268907563033      2123114.516255015
0.014493589743589736      0.18328664799253036      2091427.6428010892
0.014749999999999992      0.17986928104575167      2054533.346311746
0.015                     0.17647058823529416      2017117.593779328
0.016541666666666656      0.17309056956115787      2063277.3006296626
0.018102848101265823      0.1697292250233427       2020803.946105839
0.01968354430379747       0.1663865546218488       1900682.4668980478
0.021283755274261608      0.16306255835667605      1708248.6607456869
0.02290348101265823       0.15975723622782448      1446541.4473477753
0.02454272151898733       0.15647058823529414      1118752.926116008
0.026201476793248937      0.153202614379085        732101.3438743693
0.027879746835443038      0.149953314659197        333753.4439770493
0.02957753164556963       0.14672268907563027      63208.88644908468
0.03129483122362869       0.1435107376283847       18727.40184316335
0.03303164556962025       0.14031746031746034      8172.348048891291
0.03478797468354432       0.13714285714285718      4388.01491336831
0.03656381856540086       0.1339869281045752       679.0268093558482
0.03835917721518989       0.1308496732026144       77.34153223481576
0.040174050632911386      0.12773109243697484      8.778903711125496
0.04200843881856541       0.12463118580765642      1.0632599291558718
0.043862341772151904      0.12154995331465922      0.012665602888984245
0.04573575949367088       0.11848739495798322      0
0.047628691983122376      0.1154435107376284       1.7099397855583465E-4
0.04954113924050632       0.11241830065359482      1.865953475085465E-5
0.05147310126582279       0.10941176470588238      2.1641607080353996E-5
0.05342457805907174       0.10642390289449113      6.463364714185143E-5
0.055395569620253174      0.10345471521942114      1.074498568409047E-4
0.0573860759493671        0.10050420168067227      1.0730675707686113E-4
0.05939609704641352       0.09757236227824465      8.120770771887306E-5
0.06142563291139241       0.09465919701213821      3.75839844168948E-5
0.06347468354430381       0.09176470588235296      9.919241456210031E-6
0.0655432489451477        0.0888888888888889       7.471429671759077E-7
0.06763132911392404       0.08603174603174604      1.660226043570153E-5
0.06973892405063292       0.08319327731092435      1.148350325484373E-5
0.07186603375527427       0.0803734827264239       1.8379419111695187E-6
0.07401265822784811       0.0775723622782446       4.2922997186744325E-5
0.07617879746835444       0.07478991596638654      2.9236909327556447E-4
0.07836445147679327       0.07202614379084966      0.0015922904791520634
0.08056962025316458       0.06928104575163399      0.0015535636091542847
0.08279430379746837       0.06655462184873949      2.9794703299210576E-5
0.08503850210970466       0.0638468720821662       3.7221328407028214E-6
0.08730221518987347       0.061157796451914076     0.0013604898214168533
0.0895854430379747        0.05848739495798319      0.009518040416307627
0.09188818565400846       0.0558356676003735       0.013321608000458682
0.09421044303797468       0.05320261437908496      0.012644445068617602
0.09655221518987345       0.05058823529411765      0.007634927314122304
0.09891350210970465       0.04799253034547154      0.0014104717061412567
0.10129430379746836       0.04541549953314658      0.0018383597972412144
0.10369462025316459       0.04285714285714283      0.0023443985448822167
0.10611445147679324       0.04031746031746031      0.00251242502446607
0.10855379746835446       0.03779645191409897      0.014004814259582518
0.11101265822784812       0.0352941176470588       0.0181507674493835
0.1134910337552743        0.03281045751633983      0.003007860560364524
0.11598892405063294       0.030345471521942103     0.003974773748816704
0.11850632911392407       0.02789915966386555      0.003169677031454612
0.12104324894514772       0.02547152194211018      0.0146169000325343
0.12359968354430383       0.023062558356676005     0.012667324320199881
0.12617563291139242       0.02067226890756301      0.007470492287752846
0.1287710970464135        0.01830065359477123      0.008145928495437785
0.1313860759493671        0.01594771241830067      0.0014342425055976667
0.13402056962025313       0.01361344537815123      3.3445235174878684E-4
0.13667457805907168       0.011297852474323066     0
0.1393481012658228        0.00900093370681607      0.9470547525143427
0.1420411392405063        0.006722689075630235     250.3820400731301
0.14475369198312235       0.004463118580765628     1302.6403194389595
9.935897435897432E-4      0.32285714285714295      1397863.1243981754
0.0014807692307692302     0.3187488328664799       1373500.6400212862
0.0019615384615384607     0.3146591970121382       1404475.9478231482
0.002435897435897435      0.3105882352941177       1461666.8132701581
0.002903846153846153      0.3065359477124183       1528454.225767158
0.0033653846153846156     0.3025023342670402       1598371.455878003
0.0038205128205128186     0.2984873949579832       1668539.8983919178
0.004269230769230769      0.2944911297852475       1737347.0360279784
0.004711538461538459      0.2905135387488329       1803775.3941403842
0.005147435897435895      0.28655462184873953      1867163.5396477496
0.005576923076923074      0.28261437908496734      1927088.8831803277
0.0059999999999999975     0.2786928104575163       1983265.1511214469
0.006416666666666664      0.27478991596638663      2035507.196781935
0.006826923076923077      0.27090569561157796      2083728.5214011064
0.007230769230769227      0.26704014939309056      2127812.7143490394
0.007628205128205126      0.2631932773109244       2167831.9926241324
0.008019230769230765      0.2593650793650794       2203653.31844671
0.00840384615384615       0.2555555555555556       2235499.741628001
0.008782051282051279      0.25176470588235295      2263154.826235315
0.009153846153846151      0.24799253034547158      2286911.148746227
0.009519230769230768      0.24423902894491129      2306755.4510640097
0.009878205128205128      0.24050420168067232      2322570.33315814
0.010230769230769227      0.23678804855275445      2334896.878042553
0.010576923076923074      0.2330905695611578       2343067.825490128
0.010916666666666665      0.22941176470588234      2348183.795907218
0.011249999999999996      0.2257516339869281       2349380.285277821
0.011576923076923075      0.22211017740429506      2346780.4146913537
0.011897435897435894      0.21848739495798322      2342127.3819154943
0.012211538461538458      0.21488328664799253      2332363.4826777834
0.012519230769230763      0.21129785247432312      2320928.44113369
0.012820512820512815      0.20773109243697482      2304716.960180458
0.01311538461538461       0.20418300653594776      2286065.7208480244
0.013403846153846148      0.20065359477124184      2265556.266903661
0.013685897435897435      0.19714285714285715      2240650.9891296066
0.013961538461538456      0.19365079365079366      2213457.9487154586
0.014230769230769226      0.19017740429505142      2184426.6012516255
0.014493589743589736      0.18672268907563028      2151304.963705359
0.014749999999999997      0.18328664799253036      2116610.7964447076
0.015                     0.17986928104575167      2077229.426783824
0.01654166666666666       0.17647058823529424      2119283.083613472
0.018102848101265823      0.17309056956115781      2080065.0614492823
0.019683544303797467      0.1697292250233427       1961912.1043785664
0.021283755274261615      0.16638655462184876      1771759.247687753
0.02290348101265823       0.16306255835667605      1513017.6108064929
0.02454272151898733       0.15975723622782448      1188759.5344216467
0.026201476793248947      0.15647058823529414      804591.8954241516
0.027879746835443038      0.153202614379085        395974.022203733
0.02957753164556963       0.14995331465919703      86612.01628440595
0.0312948312236287        0.14672268907563027      22535.599144112468
0.03303164556962024       0.1435107376283847       9129.43070578255
0.03478797468354432       0.14031746031746037      4784.674583499555
0.03656381856540088       0.13714285714285718      901.0780012915582
0.03835917721518988       0.13398692810457521      102.31886802161091
0.0401740506329114        0.1308496732026144       11.668265749589501
0.04200843881856541       0.12773109243697484      1.4049890857167593
0.04386234177215191       0.12463118580765645      0.023310215824429416
0.04573575949367088       0.12154995331465922      0
0.04762869198312238       0.11848739495798322      2.0919599367506288E-4
0.04954113924050632       0.1154435107376284       2.5549595308430958E-9
0.05147310126582277       0.11241830065359482      3.873442743906927E-5
0.05342457805907174       0.10941176470588238      7.869118942217813E-5
0.055395569620253174      0.10642390289449113      1.0234777496761303E-4
0.0573860759493671        0.10345471521942114      9.17269193872974E-5
0.05939609704641352       0.10050420168067227      6.338845417606064E-5
0.06142563291139241       0.09757236227824462      2.6572071042163237E-5
0.06347468354430381       0.09465919701213822      5.785207681734716E-6
0.06554324894514767       0.09176470588235296      4.1056209222034266E-7
0.06763132911392405       0.08888888888888889      3.189188460421774E-5
0.06973892405063292       0.08603174603174601      3.439881004329717E-5
0.07186603375527428       0.0831932773109244       8.215622255516531E-7
0.07401265822784811       0.08037348272642386      2.2201793577155737E-5
0.07617879746835444       0.07757236227824463      1.9112786527152555E-4
0.07836445147679325       0.07478991596638651      0.0015656682361417345
0.08056962025316457       0.07202614379084966      0.0011374855242180246
0.08279430379746835       0.06928104575163396      4.168785275678161E-6
0.08503850210970465       0.06655462184873949      6.517045046765624E-7
0.08730221518987342       0.06384687208216618      0.0016310904775911172
0.0895854430379747        0.061157796451914076     0.009283349138271531
0.09188818565400846       0.0584873949579832       0.012609646568309842
0.09421044303797471       0.05583566760037348      0.011780076623565476
0.09655221518987345       0.05320261437908496      0.0068930129230054685
0.09891350210970463       0.05058823529411765      0.0012240897883344576
0.10129430379746836       0.047992530345471525     0.0016854598852205675
0.10369462025316459       0.04541549953314658      0.002243878181975712
0.10611445147679328       0.04285714285714283      0.002111466285429474
0.10855379746835446       0.040317460317460314     0.0134005364402978
0.11101265822784814       0.03779645191409897      0.01594666153027538
0.11349103375527425       0.035294117647058795     0.00256279647183875
0.11598892405063294       0.03281045751633983      0.0033659276696126773
0.11850632911392407       0.030345471521942103     0.004488673733189111
0.12104324894514767       0.02789915966386554      0.014214556260744377
0.12359968354430378       0.02547152194211018      0.012528297442630844
0.12617563291139242       0.02306255835667601      0.00644940380571726
0.12877109704641349       0.02067226890756301      0.011468092721668708
0.13138607594936708       0.018300653594771225     0.008313610614021125
0.13402056962025313       0.01594771241830067      0.0025179862584431907
0.1366745780590717        0.01361344537815123      0.004990036203666127
0.13934810126582278       0.01129785247432307      0
0.14204113924050635       0.00900093370681607      0.9618130893641208
0.14475369198312235       0.006722689075630235     254.38800166449616
0.1474857594936709        0.004463118580765628     1302.6323762737711
9.935897435897432E-4      0.3269841269841271       1587504.1718395355
0.0014807692307692306     0.32285714285714295      1542047.7140760964
0.0019615384615384607     0.3187488328664799       1553159.3781492705
0.002435897435897435      0.3146591970121382       1597235.8209608034
0.0029038461538461536     0.3105882352941176       1655310.4535102332
0.003365384615384614      0.3065359477124184       1718339.2907626422
0.00382051282051282       0.30250233426704015      1782674.1948425914
0.004269230769230769      0.2984873949579833       1846395.1375861855
0.004711538461538458      0.2944911297852475       1908332.5462630987
0.005147435897435895      0.2905135387488329       1967719.6719224222
0.005576923076923074      0.28655462184873953      2024031.6271319056
0.0059999999999999975     0.2826143790849673       2076935.694858266
0.006416666666666664      0.2786928104575163       2126201.4144852557
0.006826923076923074      0.2747899159663866       2171665.752112399
0.007230769230769227      0.270905695611578        2213289.5246633566
0.007628205128205126      0.2670401493930906       2250925.715714996
0.008019230769230765      0.2631932773109244       2284711.2822990967
0.00840384615384615       0.2593650793650794       2314441.464501655
0.008782051282051279      0.2555555555555556       2340439.869733138
0.009153846153846151      0.25176470588235295      2362395.564244593
0.009519230769230766      0.24799253034547153      2380618.5250558765
0.009878205128205128      0.24423902894491134      2395205.487338385
0.010230769230769227      0.24050420168067232      2405806.736023193
0.010576923076923074      0.23678804855275445      2413272.1480685356
0.010916666666666665      0.2330905695611578       2416554.015115029
0.011249999999999998      0.22941176470588234      2417106.1256097425
0.011576923076923077      0.22575163398692807      2414026.4087419063
0.011897435897435894      0.22211017740429506      2406806.575922022
0.012211538461538461      0.21848739495798322      2398261.8412486385
0.012519230769230763      0.21488328664799253      2384060.309949394
0.012820512820512815      0.21129785247432312      2368029.641680948
0.01311538461538461       0.20773109243697482      2348472.743284997
0.013403846153846153      0.20418300653594776      2327049.7258045394
0.01368589743589743       0.20065359477124184      2303061.722995217
0.01396153846153846       0.19714285714285718      2275130.212737732
0.014230769230769226      0.19365079365079368      2244385.3721169964
0.014493589743589736      0.19017740429505137      2212259.813535352
0.014749999999999992      0.18672268907563025      2176202.464027272
0.015                     0.18328664799253036      2138685.0602639997
0.01654166666666666       0.17986928104575173      2176608.469263165
0.01810284810126583       0.17647058823529418      2138798.9158773255
0.019683544303797467      0.17309056956115784      2023102.7943046784
0.021283755274261615      0.1697292250233427       1835378.1094248726
0.02290348101265823       0.1663865546218488       1579644.0083104305
0.02454272151898733       0.16306255835667605      1258943.5842692812
0.026201476793248947      0.15975723622782448      877704.9845195999
0.027879746835443038      0.1564705882352941       460831.1348363883
0.02957753164556963       0.153202614379085        116003.50757789111
0.0312948312236287        0.14995331465919703      29833.39139713655
0.03303164556962025       0.14672268907563027      10767.355325671659
0.03478797468354432       0.1435107376283847       5418.590525602435
0.03656381856540086       0.1403174603174603       1333.2022604527046
0.03835917721518989       0.13714285714285715      149.35409099775705
0.04017405063291138       0.13398692810457521      16.452911049868398
0.04200843881856541       0.13084967320261437      1.8811915231959477
0.0438623417721519        0.12773109243697484      0.0610681237771081
0.04573575949367088       0.12463118580765642      0
0.047628691983122376      0.12154995331465922      0
0.04954113924050632       0.11848739495798322      4.221942418895971E-7
0.05147310126582279       0.1154435107376284       3.390474783371392E-5
0.05342457805907174       0.11241830065359482      7.949821202305873E-5
0.055395569620253174      0.10941176470588238      9.0602816563568E-5
