% Model:              BurgersEquation.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 4 2026, 17:49
% Dimension:          2
% Nodes:              181621
% Expressions:        1
% Description:        Surface
% X                       par1par                  Dependent variable u
-0.47200000000000003      0                        0.9961340963837553
-0.4706666666666667       0                        0.9957573929398269
-0.4693333333333334       0                        0.9953632214297956
-0.468                    0                        0.9949515818536614
-0.4666666666666668       0                        0.9945224847234524
-0.4653333333333335       0                        0.9940759416514859
-0.4640000000000002       0                        0.9936119526377623
-0.46266666666666684      0                        0.9931305295684828
-0.4613333333333334       0                        0.9926316854367245
-0.46                     0                        0.9921154202424881
-0.45866666666666667      0                        0.9915817472442893
-0.45733333333333337      0                        0.9910306808138969
-0.456                    0                        0.9904622209513113
-0.4546666666666667       0                        0.9898763822852894
-0.45333333333333337      0                        0.9892731805640045
-0.452                    0                        0.9886526157874564
-0.4506666666666667       0                        0.9880147039523555
-0.44933333333333336      0                        0.9873594621807716
-0.448                    0                        0.9866868904727054
-0.44666666666666677      0                        0.9859970061903174
-0.44533333333333347      0                        0.985289827826849
-0.4440000000000002       0                        0.9845653553823005
-0.4426666666666668       0                        0.9838236075815681
-0.4413333333333334       0                        0.98306460428612
-0.44                     0                        0.9822883454959566
-0.4386666666666667       0                        0.9814948512957788
-0.43733333333333335      0                        0.9806841429121209
-0.436                    0                        0.9798562203449833
-0.43466666666666676      0                        0.9790111050357295
-0.43333333333333346      0                        0.9781488195725805
-0.43200000000000016      0                        0.9772693639555363
-0.43066666666666686      0                        0.9763727609792683
-0.4293333333333335       0                        0.9754590345900876
-0.42800000000000016      0                        0.9745281847879942
-0.42666666666666686      0                        0.9735802357174009
-0.42533333333333345      0                        0.9726152126788967
-0.42400000000000015      0                        0.9716331156724816
-0.42266666666666686      0                        0.9706339701885311
-0.42133333333333345      0                        0.9696178028778838
-0.42000000000000015      0                        0.9685846137405398
-0.4186666666666668       0                        0.9675344296088492
-0.4173333333333334       0                        0.966467278479657
-0.416                    0                        0.9653831603529635
-0.41466666666666674      0                        0.9642821033988933
-0.41333333333333344      0                        0.9631641369558411
-0.41200000000000014      0                        0.9620292610238074
-0.41066666666666685      0                        0.9608775051062827
-0.40933333333333344      0                        0.9597088998785404
-0.40800000000000014      0                        0.9585234453405806
-0.40666666666666684      0                        0.9573211723246435
-0.4053333333333335       0                        0.9561021128379967
-0.40400000000000014      0                        0.9548662668806407
-0.40266666666666684      0                        0.9536136666087378
-0.40133333333333343      0                        0.9523443453564556
-0.40000000000000013      0                        0.9510583031237942
-0.39866666666666684      0                        0.9497555733858057
-0.3973333333333334       0                        0.9484361907982505
-0.39600000000000013      0                        0.9471001553611288
-0.3946666666666669       0                        0.945747501863141
-0.3933333333333336       0                        0.9443782662761242
-0.3920000000000003       0                        0.9429924486000784
-0.39066666666666694      0                        0.9415900849319079
-0.38933333333333353      0                        0.940171212553798
-0.3880000000000001       0                        0.9387358314657493
-0.3866666666666668       0                        0.9372839790672183
-0.3853333333333334       0                        0.9358156939448057
-0.3840000000000001       0                        0.9343309760985117
-0.3826666666666668       0                        0.9328298642244893
-0.38133333333333347      0                        0.9313123982076118
-0.3800000000000001       0                        0.9297785780478793
-0.3786666666666668       0                        0.9282284437320832
-0.3773333333333334       0                        0.9266620364370203
-0.3760000000000001       0                        0.9250793561626911
-0.3746666666666668       0                        0.9234804441802648
-0.3733333333333335       0                        0.9218653429519068
-0.3720000000000003       0                        0.9202340524776175
-0.3706666666666669       0                        0.9185866153064807
-0.3693333333333335       0                        0.9169230751792731
-0.3680000000000001       0                        0.915243432095995
-0.3666666666666668       0                        0.9135477298769831
-0.36533333333333345      0                        0.9118360135346621
-0.3640000000000001       0                        0.9101082830690325
-0.3626666666666668       0                        0.9083645835648201
-0.3613333333333334       0                        0.9066049612989351
-0.3600000000000001       0                        0.9048294162713777
-0.3586666666666668       0                        0.9030379948242028
-0.35733333333333345      0                        0.90123074449144
-0.3560000000000001       0                        0.8994076652730901
-0.35466666666666685      0                        0.8975688047612789
-0.35333333333333355      0                        0.8957142117395908
-0.35200000000000026      0                        0.893843886208026
-0.3506666666666669       0                        0.8919578770013276
-0.3493333333333336       0                        0.8900562341448712
-0.34800000000000025      0                        0.8881389576386574
-0.34666666666666696      0                        0.8862060975523967
-0.3453333333333336       0                        0.8842577051452954
-0.34400000000000025      0                        0.8822937804173542
-0.3426666666666669       0                        0.8803143746654074
-0.3413333333333335       0                        0.8783195403743358
-0.3400000000000001       0                        0.8763092775441399
-0.3386666666666668       0                        0.8742836386907433
-0.3373333333333334       0                        0.872242677516349
-0.3360000000000001       0                        0.8701863940209571
-0.33466666666666683      0                        0.8681148419313522
-0.33333333333333354      0                        0.866028076158516
-0.33200000000000024      0                        0.8639260967024481
