% Model:              DA_Temp_h=147mm_regv6_58BOS.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 9 2026, 10:39
% Dimension:          2
% Nodes:              22321
% Expressions:        1
% Description:        Surface
% R                       Z                        Temperature
1.5000000000000115E-4     0.0405490909090909       526.8088283906528
0.01721052631578949       0                        476.91794837058836
0.017210526315789492      2.672727272727273E-4     476.9488229984817
0                         0.042583636363636365     526.0732022929698
1.5000000000000115E-4     0.042583636363636365     526.0668594611888
0.01745526315789475       0                        466.71689990233784
0.01745526315789476       2.672727272727274E-4     467.00507023203494
0                         0.04466727272727272      525.2199967730013
1.5000000000000107E-4     0.04466727272727273      525.2130148175694
0.017668421052631597      0                        456.89023191678467
0.0176684210526316        2.6727272727272727E-4    457.2381075763006
0                         0.046799999999999994     524.2528039310787
1.5000000000000107E-4     0.046799999999999994     524.2451401373581
0.017850000000000015      0                        447.90044965334715
0.017850000000000015      2.672727272727273E-4     447.96361401600376
0                         0.048981818181818175     523.1654433308867
1.5000000000000104E-4     0.04898181818181818      523.1571675033193
0.018000000000000002      0                        440.1092585192453
0.018000000000000002      2.672727272727273E-4     439.5997692415386
0                         0.051212727272727264     521.956579063837
1.5000000000000104E-4     0.051212727272727264     521.9477008990578
0.018175000000000018      0                        430.69072068346037
0.018175000000000014      2.672727272727273E-4     429.4307304122448
0                         0.05349272727272727      520.623995798789
1.5000000000000104E-4     0.053492727272727275     520.6145779813161
0.018358860759493677      0                        420.53520744404165
0.01835886075949367       2.672727272727273E-4     418.7881084298169
0                         0.055821818181818174     519.1681116856994
1.5000000000000102E-4     0.05582181818181816      519.1581900314887
0.018551582278481037      0                        409.76442900794433
0.01855158227848104       2.672727272727273E-4     407.95487919524936
0                         0.058199999999999995     517.5895271633531
1.5000000000000096E-4     0.058199999999999995     517.5791672940339
0.018753164556962045      0                        398.55306631306667
0.018753164556962052      2.672727272727274E-4     397.2191587943635
0                         0.060627272727272724     515.8908462624854
1.50000000000001E-4       0.060627272727272724     515.8800956055585
0.018963607594936722      0                        387.12341003909734
0.018963607594936722      2.6727272727272743E-4    386.40337299570814
0                         0.06310363636363636      514.0748275946457
1.5000000000000094E-4     0.06310363636363636      514.0637561489949
0.019182911392405078      0                        375.7317939868772
0.019182911392405074      2.672727272727274E-4     375.43349439051605
0                         0.0656290909090909       512.1459200003338
1.500000000000009E-4      0.06562909090909087      512.1345802837113
0.019411075949367106      0                        364.64770260160907
0.019411075949367102      2.6727272727272716E-4    364.6299423519868
0                         0.06820363636363636      510.1090379741104
1.5000000000000085E-4     0.06820363636363636      510.09749872259084
0.019648101265822806      0                        354.1286501552781
0.019648101265822806      2.6727272727272743E-4    354.3721038588282
0                         0.07082727272727272      507.9685496168272
1.5000000000000083E-4     0.07082727272727272      507.956877764258
0.019893987341772168      0                        344.3955359817215
0.019893987341772165      2.6727272727272727E-4    344.84285911916726
0                         0.0735                   505.7427903389325
1.5000000000000083E-4     0.0735                   505.73095751249633
0.0201487341772152        0                        335.61338098826366
0.0201487341772152        2.6727272727272743E-4    336.154912013255
0                         0.07617272727272727      503.47722317328584
1.500000000000008E-4      0.07617272727272727      503.4652631565223
0.020412341772151912      0                        327.880942961768
0.020412341772151916      2.672727272727274E-4     328.4345698423645
0                         0.07879636363636362      501.209549031264
1.5000000000000077E-4     0.07879636363636361      501.1976005656924
0.020684810126582288      0                        321.23025776515783
0.020684810126582288      2.6727272727272727E-4    321.76252818960654
0                         0.08137090909090909      498.95375522042787
1.5000000000000072E-4     0.0813709090909091       498.94187180331943
0.020966139240506346      0                        315.6346768110823
0.020966139240506342      2.672727272727273E-4     316.1207149199903
0                         0.08389636363636363      496.71917141363525
1.500000000000007E-4      0.08389636363636363      496.70739404410955
0.021256329113924066      0                        311.0223572287225
0.021256329113924066      2.6727272727272743E-4    311.44112656975443
0                         0.08637272727272728      494.51338652202367
1.500000000000007E-4      0.0863727272727273       494.5017475133081
0.02155537974683546       0                        307.2917559776033
0.021555379746835465      2.672727272727273E-4     307.6382762065113
0                         0.0888                   492.34263344810415
1.5000000000000066E-4     0.0888                   492.3311582335372
0.021863291139240522      0                        304.32626573997555
0.02186329113924052       2.672727272727274E-4     304.6059234330169
0                         0.09117818181818181      490.21204585050504
1.5000000000000066E-4     0.0911781818181818       490.20075468829594
0.02218006329113925       0                        302.0062039768225
0.022180063291139248      2.6727272727272743E-4    302.226107341523
0                         0.09350727272727273      488.12582026763636
